unicode_id,sign_grapheme,sign_source,sign_structure,structural_hint,component_position,sign_name,allograph_form,graphic_variant_id,sign_type,compound_form,compound_grapheme,compound_unicode,unicodeTrLit,syllabary_sign,typePhonetic_Version,phonetic_version,signList_analogue
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.HA|,AHATARDU_v6,Type_2,|A.HA|,𒀀𒄩,U+12000; U+12129,a,A,Attested Compound Reading,kuar₂|kuara₂|sahₓ|tuba₂|urumₓ|xriₓ|zahₓ,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|A.HA|,AHATARDU_v6,Type_2,|A.HA|,𒀀𒄩,U+12000; U+12129,ha,HA,Attested Compound Reading,kuar₂|kuara₂|sahₓ|tuba₂|urumₓ|xriₓ|zahₓ,
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.HA.A.DU|,AHATARDU_v7,Type_2,|A.HA.A.DU|,𒀀𒄩𒀀𒁺,U+12000; U+12129; U+12000; U+1207A,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|A.HA.A.DU|,AHATARDU_v7,Type_2,|A.HA.A.DU|,𒀀𒄩𒀀𒁺,U+12000; U+12129; U+12000; U+1207A,ha,HA,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,3,|A.HA.TAR.DU|,|A.HA.A.DU|,AHATARDU_v7,Type_2,|A.HA.A.DU|,𒀀𒄩𒀀𒁺,U+12000; U+12129; U+12000; U+1207A,a,A,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,4,|A.HA.TAR.DU|,|A.HA.A.DU|,AHATARDU_v7,Type_2,|A.HA.A.DU|,𒀀𒄩𒀀𒁺,U+12000; U+12129; U+12000; U+1207A,du,DU,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.HA.BU.DU|,AHATARDU_v8,Type_2,|A.HA.BU.DU|,𒀀𒄩𒁍𒁺,U+12000; U+12129; U+1204D; U+1207A,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|A.HA.BU.DU|,AHATARDU_v8,Type_2,|A.HA.BU.DU|,𒀀𒄩𒁍𒁺,U+12000; U+12129; U+1204D; U+1207A,ha,HA,No Attested Compound Reading,,
U+1204D,𒁍,OSL,compound,,3,|A.HA.TAR.DU|,|A.HA.BU.DU|,AHATARDU_v8,Type_2,|A.HA.BU.DU|,𒀀𒄩𒁍𒁺,U+12000; U+12129; U+1204D; U+1207A,bu,BU,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,4,|A.HA.TAR.DU|,|A.HA.BU.DU|,AHATARDU_v8,Type_2,|A.HA.BU.DU|,𒀀𒄩𒁍𒁺,U+12000; U+12129; U+1204D; U+1207A,du,DU,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.HA.BU.LAGAB|,AHATARDU_v9,Type_2,|A.HA.BU.LAGAB|,𒀀𒄩𒁍𒆸,U+12000; U+12129; U+1204D; U+121B8,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|A.HA.BU.LAGAB|,AHATARDU_v9,Type_2,|A.HA.BU.LAGAB|,𒀀𒄩𒁍𒆸,U+12000; U+12129; U+1204D; U+121B8,ha,HA,No Attested Compound Reading,,
U+1204D,𒁍,OSL,compound,,3,|A.HA.TAR.DU|,|A.HA.BU.LAGAB|,AHATARDU_v9,Type_2,|A.HA.BU.LAGAB|,𒀀𒄩𒁍𒆸,U+12000; U+12129; U+1204D; U+121B8,bu,BU,No Attested Compound Reading,,
U+121B8,𒆸,OSL,compound,,4,|A.HA.TAR.DU|,|A.HA.BU.LAGAB|,AHATARDU_v9,Type_2,|A.HA.BU.LAGAB|,𒀀𒄩𒁍𒆸,U+12000; U+12129; U+1204D; U+121B8,lagab,LAGAB,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,AHATARDU_v10,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,AHATARDU_v10,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,ha,HA,No Attested Compound Reading,,
U+1204D,𒁍,OSL,compound,,3,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,AHATARDU_v10,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,bu,BU,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,4,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,AHATARDU_v10,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,tar,TAR,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,5,|A.HA.TAR.DU|,|A.HA.BU.TAR.DU|,AHATARDU_v10,Type_2,|A.HA.BU.TAR.DU|,𒀀𒄩𒁍𒋻𒁺,U+12000; U+12129; U+1204D; U+122FB; U+1207A,du,DU,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.HA.DU|,AHATARDU_v11,Type_2,|A.HA.DU|,𒀀𒄩𒁺,U+12000; U+12129; U+1207A,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|A.HA.DU|,AHATARDU_v11,Type_2,|A.HA.DU|,𒀀𒄩𒁺,U+12000; U+12129; U+1207A,ha,HA,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,3,|A.HA.TAR.DU|,|A.HA.DU|,AHATARDU_v11,Type_2,|A.HA.DU|,𒀀𒄩𒁺,U+12000; U+12129; U+1207A,du,DU,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.HA.MUŠ.DU|,AHATARDU_v12,Type_2,|A.HA.MUŠ.DU|,𒀀𒄩𒈲𒁺,U+12000; U+12129; U+12232; U+1207A,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|A.HA.MUŠ.DU|,AHATARDU_v12,Type_2,|A.HA.MUŠ.DU|,𒀀𒄩𒈲𒁺,U+12000; U+12129; U+12232; U+1207A,ha,HA,No Attested Compound Reading,,
U+12232,𒈲,OSL,compound,,3,|A.HA.TAR.DU|,|A.HA.MUŠ.DU|,AHATARDU_v12,Type_2,|A.HA.MUŠ.DU|,𒀀𒄩𒈲𒁺,U+12000; U+12129; U+12232; U+1207A,mush,MUŠ,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,4,|A.HA.TAR.DU|,|A.HA.MUŠ.DU|,AHATARDU_v12,Type_2,|A.HA.MUŠ.DU|,𒀀𒄩𒈲𒁺,U+12000; U+12129; U+12232; U+1207A,du,DU,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.HA.TAR.A.DU|,AHATARDU_v13,Type_2,|A.HA.TAR.A.DU|,𒀀𒄩𒋻𒀀𒁺,U+12000; U+12129; U+122FB; U+12000; U+1207A,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|A.HA.TAR.A.DU|,AHATARDU_v13,Type_2,|A.HA.TAR.A.DU|,𒀀𒄩𒋻𒀀𒁺,U+12000; U+12129; U+122FB; U+12000; U+1207A,ha,HA,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,3,|A.HA.TAR.DU|,|A.HA.TAR.A.DU|,AHATARDU_v13,Type_2,|A.HA.TAR.A.DU|,𒀀𒄩𒋻𒀀𒁺,U+12000; U+12129; U+122FB; U+12000; U+1207A,tar,TAR,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,4,|A.HA.TAR.DU|,|A.HA.TAR.A.DU|,AHATARDU_v13,Type_2,|A.HA.TAR.A.DU|,𒀀𒄩𒋻𒀀𒁺,U+12000; U+12129; U+122FB; U+12000; U+1207A,a,A,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,5,|A.HA.TAR.DU|,|A.HA.TAR.A.DU|,AHATARDU_v13,Type_2,|A.HA.TAR.A.DU|,𒀀𒄩𒋻𒀀𒁺,U+12000; U+12129; U+122FB; U+12000; U+1207A,du,DU,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.HA.TAR.UD.DU|,AHATARDU_v14,Type_2,|A.HA.TAR.UD.DU|,𒀀𒄩𒋻𒌓𒁺,U+12000; U+12129; U+122FB; U+12313; U+1207A,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|A.HA.TAR.UD.DU|,AHATARDU_v14,Type_2,|A.HA.TAR.UD.DU|,𒀀𒄩𒋻𒌓𒁺,U+12000; U+12129; U+122FB; U+12313; U+1207A,ha,HA,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,3,|A.HA.TAR.DU|,|A.HA.TAR.UD.DU|,AHATARDU_v14,Type_2,|A.HA.TAR.UD.DU|,𒀀𒄩𒋻𒌓𒁺,U+12000; U+12129; U+122FB; U+12313; U+1207A,tar,TAR,No Attested Compound Reading,,
U+12313,𒌓,OSL,compound,,4,|A.HA.TAR.DU|,|A.HA.TAR.UD.DU|,AHATARDU_v14,Type_2,|A.HA.TAR.UD.DU|,𒀀𒄩𒋻𒌓𒁺,U+12000; U+12129; U+122FB; U+12313; U+1207A,ud,UD,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,5,|A.HA.TAR.DU|,|A.HA.TAR.UD.DU|,AHATARDU_v14,Type_2,|A.HA.TAR.UD.DU|,𒀀𒄩𒋻𒌓𒁺,U+12000; U+12129; U+122FB; U+12313; U+1207A,du,DU,No Attested Compound Reading,,
,𒀀𒄩𒋻𒁺,OSL,not_identified,phonetic_via_ogsl,,|A.HA.TAR.DU|,BU,AHATARDU_v15,Type_3,,,,,,No Sign Identity,girim₃|girima₃|girimma₃|girin₂,LAK232 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY213 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL265 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU148 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES131 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL115 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL339 [Hittite period (~1650–1180 BCE) | Hittite]; KWU385 [Ur III (~2112–2004 BCE) | Administrative]; MZL580 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE123 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP335 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA371 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.BU.HA.DA|,AHATARDU_v16,Type_2,|A.BU.HA.DA|,𒀀𒁍𒄩𒁕,U+12000; U+1204D; U+12129; U+12055,a,A,No Attested Compound Reading,,
U+1204D,𒁍,OSL,compound,,2,|A.HA.TAR.DU|,|A.BU.HA.DA|,AHATARDU_v16,Type_2,|A.BU.HA.DA|,𒀀𒁍𒄩𒁕,U+12000; U+1204D; U+12129; U+12055,bu,BU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,3,|A.HA.TAR.DU|,|A.BU.HA.DA|,AHATARDU_v16,Type_2,|A.BU.HA.DA|,𒀀𒁍𒄩𒁕,U+12000; U+1204D; U+12129; U+12055,ha,HA,No Attested Compound Reading,,
U+12055,𒁕,OSL,compound,,4,|A.HA.TAR.DU|,|A.BU.HA.DA|,AHATARDU_v16,Type_2,|A.BU.HA.DA|,𒀀𒁍𒄩𒁕,U+12000; U+1204D; U+12129; U+12055,da,DA,No Attested Compound Reading,,
U+1204D,𒁍,OSL,compound,,1,|A.HA.TAR.DU|,|BU.HA.DU|,AHATARDU_v17,Type_2,|BU.HA.DU|,𒁍𒄩𒁺,U+1204D; U+12129; U+1207A,bu,BU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|BU.HA.DU|,AHATARDU_v17,Type_2,|BU.HA.DU|,𒁍𒄩𒁺,U+1204D; U+12129; U+1207A,ha,HA,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,3,|A.HA.TAR.DU|,|BU.HA.DU|,AHATARDU_v17,Type_2,|BU.HA.DU|,𒁍𒄩𒁺,U+1204D; U+12129; U+1207A,du,DU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,1,|A.HA.TAR.DU|,|HA.A.DU|,AHATARDU_v18,Type_2,|HA.A.DU|,𒄩𒀀𒁺,U+12129; U+12000; U+1207A,ha,HA,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,2,|A.HA.TAR.DU|,|HA.A.DU|,AHATARDU_v18,Type_2,|HA.A.DU|,𒄩𒀀𒁺,U+12129; U+12000; U+1207A,a,A,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,3,|A.HA.TAR.DU|,|HA.A.DU|,AHATARDU_v18,Type_2,|HA.A.DU|,𒄩𒀀𒁺,U+12129; U+12000; U+1207A,du,DU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,1,|A.HA.TAR.DU|,|HA.A.TAR|,AHATARDU_v19,Type_2,|HA.A.TAR|,𒄩𒀀𒋻,U+12129; U+12000; U+122FB,ha,HA,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,2,|A.HA.TAR.DU|,|HA.A.TAR|,AHATARDU_v19,Type_2,|HA.A.TAR|,𒄩𒀀𒋻,U+12129; U+12000; U+122FB,a,A,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,3,|A.HA.TAR.DU|,|HA.A.TAR|,AHATARDU_v19,Type_2,|HA.A.TAR|,𒄩𒀀𒋻,U+12129; U+12000; U+122FB,tar,TAR,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,1,|A.HA.TAR.DU|,|A.TAR|,AHATARDU_v20,Type_2,|A.TAR|,𒀀𒋻,U+12000; U+122FB,a,A,Compound Nested in Longer Form,,
U+122FB,𒋻,OSL,compound,,2,|A.HA.TAR.DU|,|A.TAR|,AHATARDU_v20,Type_2,|A.TAR|,𒀀𒋻,U+12000; U+122FB,tar,TAR,Compound Nested in Longer Form,,
U+12129,𒄩,OSL,compound,,1,|A.HA.TAR.DU|,|HA.A.TAR.DU|,AHATARDU_v21,Type_2,|HA.A.TAR.DU|,𒄩𒀀𒋻𒁺,U+12129; U+12000; U+122FB; U+1207A,ha,HA,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,2,|A.HA.TAR.DU|,|HA.A.TAR.DU|,AHATARDU_v21,Type_2,|HA.A.TAR.DU|,𒄩𒀀𒋻𒁺,U+12129; U+12000; U+122FB; U+1207A,a,A,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,3,|A.HA.TAR.DU|,|HA.A.TAR.DU|,AHATARDU_v21,Type_2,|HA.A.TAR.DU|,𒄩𒀀𒋻𒁺,U+12129; U+12000; U+122FB; U+1207A,tar,TAR,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,4,|A.HA.TAR.DU|,|HA.A.TAR.DU|,AHATARDU_v21,Type_2,|HA.A.TAR.DU|,𒄩𒀀𒋻𒁺,U+12129; U+12000; U+122FB; U+1207A,du,DU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,1,|A.HA.TAR.DU|,|HA.DU|,AHATARDU_v22,Type_2,|HA.DU|,𒄩𒁺,U+12129; U+1207A,ha,HA,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,2,|A.HA.TAR.DU|,|HA.DU|,AHATARDU_v22,Type_2,|HA.DU|,𒄩𒁺,U+12129; U+1207A,du,DU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,1,|A.HA.TAR.DU|,|HA.MUŠ.DU|,AHATARDU_v23,Type_2,|HA.MUŠ.DU|,𒄩𒈲𒁺,U+12129; U+12232; U+1207A,ha,HA,No Attested Compound Reading,,
U+12232,𒈲,OSL,compound,,2,|A.HA.TAR.DU|,|HA.MUŠ.DU|,AHATARDU_v23,Type_2,|HA.MUŠ.DU|,𒄩𒈲𒁺,U+12129; U+12232; U+1207A,mush,MUŠ,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,3,|A.HA.TAR.DU|,|HA.MUŠ.DU|,AHATARDU_v23,Type_2,|HA.MUŠ.DU|,𒄩𒈲𒁺,U+12129; U+12232; U+1207A,du,DU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,1,|A.HA.TAR.DU|,|HA.MUŠ.A.DU|,AHATARDU_v24,Type_2,|HA.MUŠ.A.DU|,𒄩𒈲𒀀𒁺,U+12129; U+12232; U+12000; U+1207A,ha,HA,No Attested Compound Reading,,
U+12232,𒈲,OSL,compound,,2,|A.HA.TAR.DU|,|HA.MUŠ.A.DU|,AHATARDU_v24,Type_2,|HA.MUŠ.A.DU|,𒄩𒈲𒀀𒁺,U+12129; U+12232; U+12000; U+1207A,mush,MUŠ,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,3,|A.HA.TAR.DU|,|HA.MUŠ.A.DU|,AHATARDU_v24,Type_2,|HA.MUŠ.A.DU|,𒄩𒈲𒀀𒁺,U+12129; U+12232; U+12000; U+1207A,a,A,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,4,|A.HA.TAR.DU|,|HA.MUŠ.A.DU|,AHATARDU_v24,Type_2,|HA.MUŠ.A.DU|,𒄩𒈲𒀀𒁺,U+12129; U+12232; U+12000; U+1207A,du,DU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,1,|A.HA.TAR.DU|,|HA.TAR.A.DU|,AHATARDU_v25,Type_2,|HA.TAR.A.DU|,𒄩𒋻𒀀𒁺,U+12129; U+122FB; U+12000; U+1207A,ha,HA,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,2,|A.HA.TAR.DU|,|HA.TAR.A.DU|,AHATARDU_v25,Type_2,|HA.TAR.A.DU|,𒄩𒋻𒀀𒁺,U+12129; U+122FB; U+12000; U+1207A,tar,TAR,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,3,|A.HA.TAR.DU|,|HA.TAR.A.DU|,AHATARDU_v25,Type_2,|HA.TAR.A.DU|,𒄩𒋻𒀀𒁺,U+12129; U+122FB; U+12000; U+1207A,a,A,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,4,|A.HA.TAR.DU|,|HA.TAR.A.DU|,AHATARDU_v25,Type_2,|HA.TAR.A.DU|,𒄩𒋻𒀀𒁺,U+12129; U+122FB; U+12000; U+1207A,du,DU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,1,|A.HA.TAR.DU|,|HA.TAR.DU|,AHATARDU_v26,Type_2,|HA.TAR.DU|,𒄩𒋻𒁺,U+12129; U+122FB; U+1207A,ha,HA,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,2,|A.HA.TAR.DU|,|HA.TAR.DU|,AHATARDU_v26,Type_2,|HA.TAR.DU|,𒄩𒋻𒁺,U+12129; U+122FB; U+1207A,tar,TAR,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,3,|A.HA.TAR.DU|,|HA.TAR.DU|,AHATARDU_v26,Type_2,|HA.TAR.DU|,𒄩𒋻𒁺,U+12129; U+122FB; U+1207A,du,DU,No Attested Compound Reading,,
U+1212B,𒄫,OSL,compound,,1,|A.HA.TAR.DU|,|HA@g.TAR.A.DU|,AHATARDU_v27,Type_2,|HA@g.TAR.A.DU|,𒄫𒋻𒀀𒁺,U+1212B; U+122FB; U+12000; U+1207A,ha gunu,HA@g,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,2,|A.HA.TAR.DU|,|HA@g.TAR.A.DU|,AHATARDU_v27,Type_2,|HA@g.TAR.A.DU|,𒄫𒋻𒀀𒁺,U+1212B; U+122FB; U+12000; U+1207A,tar,TAR,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,3,|A.HA.TAR.DU|,|HA@g.TAR.A.DU|,AHATARDU_v27,Type_2,|HA@g.TAR.A.DU|,𒄫𒋻𒀀𒁺,U+1212B; U+122FB; U+12000; U+1207A,a,A,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,4,|A.HA.TAR.DU|,|HA@g.TAR.A.DU|,AHATARDU_v27,Type_2,|HA@g.TAR.A.DU|,𒄫𒋻𒀀𒁺,U+1212B; U+122FB; U+12000; U+1207A,du,DU,No Attested Compound Reading,,
U+1212B,𒄫,OSL,compound,,1,|A.HA.TAR.DU|,|HA@g.TAR.DU|,AHATARDU_v28,Type_2,|HA@g.TAR.DU|,𒄫𒋻𒁺,U+1212B; U+122FB; U+1207A,ha gunu,HA@g,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,2,|A.HA.TAR.DU|,|HA@g.TAR.DU|,AHATARDU_v28,Type_2,|HA@g.TAR.DU|,𒄫𒋻𒁺,U+1212B; U+122FB; U+1207A,tar,TAR,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,3,|A.HA.TAR.DU|,|HA@g.TAR.DU|,AHATARDU_v28,Type_2,|HA@g.TAR.DU|,𒄫𒋻𒁺,U+1212B; U+122FB; U+1207A,du,DU,No Attested Compound Reading,,
U+12232,𒈲,OSL,compound,,1,|A.HA.TAR.DU|,|MUŠ.A.HA.DU|,AHATARDU_v29,Type_2,|MUŠ.A.HA.DU|,𒈲𒀀𒄩𒁺,U+12232; U+12000; U+12129; U+1207A,mush,MUŠ,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,2,|A.HA.TAR.DU|,|MUŠ.A.HA.DU|,AHATARDU_v29,Type_2,|MUŠ.A.HA.DU|,𒈲𒀀𒄩𒁺,U+12232; U+12000; U+12129; U+1207A,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,3,|A.HA.TAR.DU|,|MUŠ.A.HA.DU|,AHATARDU_v29,Type_2,|MUŠ.A.HA.DU|,𒈲𒀀𒄩𒁺,U+12232; U+12000; U+12129; U+1207A,ha,HA,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,4,|A.HA.TAR.DU|,|MUŠ.A.HA.DU|,AHATARDU_v29,Type_2,|MUŠ.A.HA.DU|,𒈲𒀀𒄩𒁺,U+12232; U+12000; U+12129; U+1207A,du,DU,No Attested Compound Reading,,
U+12232,𒈲,OSL,compound,,1,|A.HA.TAR.DU|,|MUŠ.HA.A.DU|,AHATARDU_v30,Type_2,|MUŠ.HA.A.DU|,𒈲𒄩𒀀𒁺,U+12232; U+12129; U+12000; U+1207A,mush,MUŠ,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,2,|A.HA.TAR.DU|,|MUŠ.HA.A.DU|,AHATARDU_v30,Type_2,|MUŠ.HA.A.DU|,𒈲𒄩𒀀𒁺,U+12232; U+12129; U+12000; U+1207A,ha,HA,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,3,|A.HA.TAR.DU|,|MUŠ.HA.A.DU|,AHATARDU_v30,Type_2,|MUŠ.HA.A.DU|,𒈲𒄩𒀀𒁺,U+12232; U+12129; U+12000; U+1207A,a,A,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,4,|A.HA.TAR.DU|,|MUŠ.HA.A.DU|,AHATARDU_v30,Type_2,|MUŠ.HA.A.DU|,𒈲𒄩𒀀𒁺,U+12232; U+12129; U+12000; U+1207A,du,DU,No Attested Compound Reading,,
U+12232,𒈲,OSL,compound,,1,|A.HA.TAR.DU|,|MUŠ.DU.HA.A|,AHATARDU_v31,Type_2,|MUŠ.DU.HA.A|,𒈲𒁺𒄩𒀀,U+12232; U+1207A; U+12129; U+12000,mush,MUŠ,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,2,|A.HA.TAR.DU|,|MUŠ.DU.HA.A|,AHATARDU_v31,Type_2,|MUŠ.DU.HA.A|,𒈲𒁺𒄩𒀀,U+12232; U+1207A; U+12129; U+12000,du,DU,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,3,|A.HA.TAR.DU|,|MUŠ.DU.HA.A|,AHATARDU_v31,Type_2,|MUŠ.DU.HA.A|,𒈲𒁺𒄩𒀀,U+12232; U+1207A; U+12129; U+12000,ha,HA,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,4,|A.HA.TAR.DU|,|MUŠ.DU.HA.A|,AHATARDU_v31,Type_2,|MUŠ.DU.HA.A|,𒈲𒁺𒄩𒀀,U+12232; U+1207A; U+12129; U+12000,a,A,No Attested Compound Reading,,
U+12232,𒈲,OSL,compound,,1,|A.HA.TAR.DU|,|MUŠ.DU.A.HA|,AHATARDU_v32,Type_2,|MUŠ.DU.A.HA|,𒈲𒁺𒀀𒄩,U+12232; U+1207A; U+12000; U+12129,mush,MUŠ,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,2,|A.HA.TAR.DU|,|MUŠ.DU.A.HA|,AHATARDU_v32,Type_2,|MUŠ.DU.A.HA|,𒈲𒁺𒀀𒄩,U+12232; U+1207A; U+12000; U+12129,du,DU,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,3,|A.HA.TAR.DU|,|MUŠ.DU.A.HA|,AHATARDU_v32,Type_2,|MUŠ.DU.A.HA|,𒈲𒁺𒀀𒄩,U+12232; U+1207A; U+12000; U+12129,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,4,|A.HA.TAR.DU|,|MUŠ.DU.A.HA|,AHATARDU_v32,Type_2,|MUŠ.DU.A.HA|,𒈲𒁺𒀀𒄩,U+12232; U+1207A; U+12000; U+12129,ha,HA,No Attested Compound Reading,,
U+1207A,𒁺,OSL,compound,,1,|A.HA.TAR.DU|,|DU.MUŠ.A.HA|,AHATARDU_v33,Type_2,|DU.MUŠ.A.HA|,𒁺𒈲𒀀𒄩,U+1207A; U+12232; U+12000; U+12129,du,DU,No Attested Compound Reading,,
U+12232,𒈲,OSL,compound,,2,|A.HA.TAR.DU|,|DU.MUŠ.A.HA|,AHATARDU_v33,Type_2,|DU.MUŠ.A.HA|,𒁺𒈲𒀀𒄩,U+1207A; U+12232; U+12000; U+12129,mush,MUŠ,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,3,|A.HA.TAR.DU|,|DU.MUŠ.A.HA|,AHATARDU_v33,Type_2,|DU.MUŠ.A.HA|,𒁺𒈲𒀀𒄩,U+1207A; U+12232; U+12000; U+12129,a,A,No Attested Compound Reading,,
U+12129,𒄩,OSL,compound,,4,|A.HA.TAR.DU|,|DU.MUŠ.A.HA|,AHATARDU_v33,Type_2,|DU.MUŠ.A.HA|,𒁺𒈲𒀀𒄩,U+1207A; U+12232; U+12000; U+12129,ha,HA,No Attested Compound Reading,,
U+122FB,𒋻,OSL,compound,,1,|A.HA.TAR.DU|,|TAR.A.DU|,AHATARDU_v34,Type_2,|TAR.A.DU|,𒋻𒀀𒁺,U+122FB; U+12000; U+1207A,tar,TAR,No Attested Compound Reading,,
